SERVICE_WID,SERVICE,SUB_SERVICE,SERVICE_STATUS_CD,SRV_PLAN_WID,PLAN_NAME,SRV_PLAN_STATUS_CD,SERVICE_START_DATE,SERVICE_END_DATE,SERVICE_DURATION,SERVICE_START_MONTH,SERVICE_START_YEAR,SERVICE_END_MONTH,SERVICE_END_YEAR,CASE_WID,CASE_NUM,TOTAL_COST_AMT,OUTCOME_FEES_PAID_AMT,SERVICE_SUPPORT_COST_AMT,CLIENT_TYPE_WID,CLIENT_TYPE_CD,CLIENT_TYPE,BIRTH_DATE,GENDER,EDUCATION_LEVEL,BIRTH_DECATE,AGE,GROUP_AGE
8648640694.0,Skills Enhancement - Training Services,Project Based Labour Market Training,Closed,866384333.0,Employment Services,Closed,2021-06-14,2022-02-04,235.0,6,2021,2.0,2022.0,1894659955.0,1-58320774236,6000.29,0.0,6000.29,7.0,EI REACHBACK,EI Reachback,1997-04-18,Man/Boy,University,1990,26,20 - 29
8758625464.0,Job Sustainment,Job Sustainment,Closed,818279064.0,Employment Services,Closed,2021-04-09,2022-04-28,384.0,4,2021,4.0,2022.0,1185766302.0,1-65362779419,3957.41,3850.0,0.0,4.0,BCEA NEO OTHER,BCEA NEO Other,1975-11-24,Woman/Girl,Secondary,1970,48,40 - 49
2185329264.0,Self-Serve Services,Self-Serve Services,Cancelled,817019095.0,Self-Serve,Closed,2019-05-29,2019-05-30,1.0,5,2019,5.0,2019.0,1178944628.0,1-64995609487,,,,7.0,EI REACHBACK,EI Reachback,1967-11-14,Woman/Girl,College,1960,56,50 - 59
2122145464.0,Job Search,Job Search,Closed,817156168.0,Employment Services,Closed,2019-05-22,2019-08-11,81.0,5,2019,8.0,2019.0,1179732616.0,1-65065927387,15750.0,,,12.0,NEO PWD REACHBACK,BCEA NEO PWD and EI Reachback,2002-07-21,Man/Boy,College,2000,21,20 - 29
7442412994.0,Client Needs Assessment,Client Needs Assessment,Closed,863267814.0,Employment Services,Open,2023-01-04,2023-01-19,15.0,1,2023,1.0,2023.0,1128437791.0,1-721168-130803,,,,12.0,NEO PWD REACHBACK,BCEA NEO PWD and EI Reachback,1977-05-13,Man/Boy,Secondary,1970,46,40 - 49
7384251994.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Closed,867083295.0,Employment Services,Open,2023-02-08,2023-02-21,13.0,2,2023,2.0,2023.0,1230817881.0,1-51453761007,,,,17.0,GENERAL PWD,General with a Disability,2005-12-24,Man/Boy,University,2000,18,19-
8272154694.0,Job Search,Job Search,Closed,867493601.0,Employment Services,Closed,2020-12-07,2021-06-11,186.0,12,2020,6.0,2021.0,1236241846.0,1-51894194314,2572.5,,,12.0,NEO PWD REACHBACK,BCEA NEO PWD and EI Reachback,2003-07-16,Woman/Girl,Secondary,2000,20,20 - 29
8171590694.0,Job Search,Job Search,Cancelled,866930149.0,Employment Services,Closed,2020-10-27,2021-01-29,94.0,10,2020,1.0,2021.0,1202795481.0,1-52112406326,,,,13.0,NEO PPMB ACTIVE,BCEA NEO PPMB and EI Active,1998-02-02,Woman/Girl,Elementary,1990,26,20 - 29
8745020694.0,Client Needs Assessment,Client Needs Assessment,Closed,866440863.0,Employment Services,Closed,2021-04-14,2021-05-31,47.0,4,2021,5.0,2021.0,1895665192.0,1-58509579428,3325.0,,,6.0,EI ACTIVE,EI Active,2003-04-15,Man/Boy,Apprenticeship,2000,20,20 - 29
8524254264.0,Skills Enhancement - STOC,Other,Closed,865111349.0,Employment Services,Closed,2021-07-08,2021-07-08,0.0,7,2021,7.0,2021.0,1128322855.0,1-721131-837068,0.0,,,14.0,NEO PPMB REACHBACK,BCEA NEO PPMB and EI Reachback,1997-08-08,Man/Boy,College,1990,26,20 - 29
8593656264.0,External Referrals,Referral to Other Community Agencies,Closed,866525736.0,Employment Services,Closed,2021-06-28,2021-08-20,53.0,6,2021,8.0,2021.0,1128490907.0,1-721150-838505,3533.14,,,12.0,NEO PWD REACHBACK,BCEA NEO PWD and EI Reachback,2003-06-30,Man/Boy,Elementary,2000,20,20 - 29
8652564264.0,Job Sustainment,Job Sustainment,Closed,866990022.0,Employment Services,Closed,2021-05-01,2022-04-25,359.0,5,2021,4.0,2022.0,1209424143.0,1-51072333512,10201.69,1750.0,0.0,6.0,EI ACTIVE,EI Active,2003-06-14,Man/Boy,University,2000,20,20 - 29
8691695464.0,Self-Serve Services,Employer Identified Wage Subsidy,Cancelled,866384358.0,Self-Serve,Closed,2021-04-27,2021-04-28,1.0,4,2021,4.0,2021.0,1894660005.0,1-58325024156,393.75,,,9.0,EO ACTIVE,BCEA EO and EI Active,1966-11-01,Man/Boy,College,1960,57,50 - 59
8580512994.0,Client Needs Assessment,Client Needs Assessment,Closed,865188898.0,Employment Services,Open,2021-07-06,2021-07-16,10.0,7,2021,7.0,2021.0,1812531868.0,1-57621594944,3756.52,0.0,288.75,13.0,NEO PPMB ACTIVE,BCEA NEO PPMB and EI Active,2001-12-25,Man/Boy,Apprenticeship,2000,22,20 - 29
2190926264.0,Job Sustainment,Job Sustainment,Closed,818396624.0,Employment Services,Closed,2019-05-14,2019-05-14,0.0,5,2019,5.0,2019.0,1183450885.0,1-65330141441,126.53,0.0,126.53,5.0,EI ACTIVE,EI Active,1988-10-01,Man/Boy,College,1980,35,30 - 39
2554107464.0,Skills Enhancement - STOC,Other,Closed,880216746.0,Employment Services,Closed,2020-03-23,2020-03-24,1.0,3,2020,3.0,2020.0,1282298002.0,1-60372699261,625.63,0.0,275.63,14.0,NEO PPMB REACHBACK,BCEA NEO PPMB and EI Reachback,1984-02-12,Man/Boy,Unknown,1980,40,40 - 49
8548036694.0,Skills Enhancement - STOC,Basic Computer Training,Closed,862452384.0,Employment Services,Open,2021-07-26,2021-07-30,4.0,7,2021,7.0,2021.0,1213574207.0,1-60768674346,5140.35,0.0,525.0,4.0,BCEA NEO OTHER,BCEA NEO Other,1988-10-02,Man/Boy,University,1980,35,30 - 39
8411317994.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Closed,865259177.0,Employment Services,Closed,2021-08-11,2021-11-30,111.0,8,2021,11.0,2021.0,1816809559.0,1-57355989506,,,,18.0,GENERAL,General w/o a Disability,1991-05-26,Woman/Girl,Apprenticeship,1990,32,30 - 39
8238228994.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Closed,866849831.0,Employment Services,Open,2021-01-06,2021-01-06,0.0,1,2021,1.0,2021.0,1203612179.0,1-52488888944,2362.5,,,17.0,GENERAL PWD,General with a Disability,1995-10-06,Man/Boy,University,1990,28,20 - 29
8542414694.0,Job Sustainment,Job Sustainment,Closed,866759992.0,Employment Services,Closed,2021-07-17,2022-07-15,363.0,7,2021,7.0,2022.0,1899900603.0,1-52016788891,8950.59,4812.5,0.0,5.0,EI ACTIVE,EI Active,1999-10-05,Man/Boy,University,1990,24,20 - 29
8272721994.0,Job Sustainment,Job Sustainment,Closed,861305372.0,Employment Services,Closed,2020-11-14,2021-11-14,365.0,11,2020,11.0,2021.0,1246010904.0,1-51982095494,6874.88,2362.5,0.0,17.0,GENERAL PWD,General with a Disability,1966-02-02,Woman/Girl,College,1960,58,50 - 59
8149954464.0,Self-Employment,Business Plan Development,Closed,867156604.0,Employment Services,Closed,2020-11-16,2021-01-24,69.0,11,2020,1.0,2021.0,1238785226.0,1-51298982642,3463.6,,,3.0,BCEA NEO PPMB,BCEA NEO PPMB,2005-12-30,Man/Boy,College,2000,18,19-
8141730464.0,Job Sustainment,Job Sustainment,Closed,867065635.0,Employment Services,Closed,2020-10-28,2021-12-21,419.0,10,2020,12.0,2021.0,1230633851.0,1-51316674129,2625.0,2625.0,0.0,17.0,GENERAL PWD,General with a Disability,2005-10-18,Man/Boy,Unknown,2000,18,19-
2749516694.0,Skills Enhancement - Training Services,Project Based Labour Market Training,Closed,811313027.0,Employment Services,Closed,2019-12-02,2019-12-03,1.0,12,2019,12.0,2019.0,1189701409.0,1-65494427867,875.0,,,17.0,GENERAL PWD,General with a Disability,1997-08-16,Man/Boy,Apprenticeship,1990,26,20 - 29
2708696464.0,Self-Serve Services,Self-Serve Services,Cancelled,881158754.0,Self-Serve,Closed,2019-12-05,2021-09-27,662.0,12,2019,9.0,2021.0,1297127307.0,1-63005505837,,,,6.0,EI ACTIVE,EI Active,2005-01-22,Man/Boy,Apprenticeship,2000,19,19-
2657968464.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Closed,887788569.0,Employment Services,Closed,2020-01-10,2021-03-16,431.0,1,2020,3.0,2021.0,1216252597.0,1-60871840414,,,,13.0,NEO PPMB ACTIVE,BCEA NEO PPMB and EI Active,2002-12-13,Woman/Girl,Elementary,2000,21,20 - 29
2644748994.0,Client Needs Assessment,Client Needs Assessment,Closed,886102438.0,Employment Services,Closed,2020-01-17,2020-05-27,131.0,1,2020,5.0,2020.0,1213914217.0,1-60712203721,,,,8.0,EI REACHBACK,EI Reachback,1988-11-26,Woman/Girl,Secondary,1980,35,30 - 39
2317778994.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Closed,874716862.0,Employment Services,Closed,2020-05-13,2020-08-13,92.0,5,2020,8.0,2020.0,1259350547.0,1-59546565654,,,,4.0,BCEA NEO OTHER,BCEA NEO Other,2003-05-03,Man/Boy,College,2000,20,20 - 29
2512593464.0,External Referrals,Referral to Other Employment Programs / Agencies,Closed,885614879.0,Employment Services,Closed,2020-01-31,2020-05-08,98.0,1,2020,5.0,2020.0,1222328554.0,1-60663637034,525.0,,,2.0,BCEA NEO PWD,BCEA NEO PWD,2000-12-26,Woman/Girl,College,2000,23,20 - 29
2280360464.0,Self-Serve Services,Self-Serve Job Sustainment,Closed,813809249.0,Self-Serve,Closed,2019-07-15,2020-01-30,199.0,7,2019,1.0,2020.0,1164998370.0,1-64788248143,140.6,43.75,96.85,18.0,GENERAL,General w/o a Disability,2002-03-03,Man/Boy,College,2000,21,20 - 29
2288496994.0,Client Needs Assessment,Client Needs Assessment,Closed,814494521.0,Employment Services,Closed,2019-07-22,2019-07-30,8.0,7,2019,7.0,2019.0,1167265134.0,1-64884591734,2625.0,,,13.0,NEO PPMB ACTIVE,BCEA NEO PPMB and EI Active,1978-02-06,Man/Boy,Secondary,1970,46,40 - 49
2949914994.0,Client Needs Assessment,Client Needs Assessment,Closed,812264502.0,Employment Services,Closed,2019-04-24,2019-04-24,0.0,4,2019,4.0,2019.0,1126352054.0,1-65910660475,590.63,,,10.0,EO REACHBACK,BCEA EO and EI Reachback,2003-10-28,Man/Boy,University,2000,20,20 - 29
8406715694.0,Job Search,Job Search,Closed,865716248.0,Employment Services,Closed,2021-09-23,2022-09-09,351.0,9,2021,9.0,2022.0,1180591458.0,1-65096217678,,,,15.0,NEO OTHER ACTIVE,BCEA NEO Other and EI Active,2006-03-30,Woman/Girl,Elementary,2000,17,19-
8396351994.0,Work Experience,Wage Subsidy Work Experience,Closed,865711175.0,Employment Services,Open,2021-10-18,2022-04-03,167.0,10,2021,4.0,2022.0,1813565702.0,1-56823132691,6063.75,0.0,5188.75,6.0,EI ACTIVE,EI Active,2000-09-25,Man/Boy,Apprenticeship,2000,23,20 - 29
7897072464.0,Job Search,Job Search,Closed,865710800.0,Employment Services,Open,2022-05-30,2022-07-22,53.0,5,2022,7.0,2022.0,1813409680.0,1-56861730301,5866.17,0.0,235.26,8.0,EI REACHBACK,EI Reachback,1977-09-12,Man/Boy,Unknown,1970,46,40 - 49
8398252264.0,Skills Enhancement - Training Services,Short Duration Training,Cancelled,866018605.0,Employment Services,Closed,2021-09-27,2021-10-18,21.0,9,2021,10.0,2021.0,1890120229.0,1-57991508866,656.25,,,10.0,EO REACHBACK,BCEA EO and EI Reachback,1997-02-16,Man/Boy,University,1990,26,20 - 29
8369464464.0,Job Search,Job Search,Closed,865621243.0,Employment Services,Closed,2021-09-15,2022-07-21,309.0,9,2021,7.0,2022.0,1821985309.0,1-56513879125,,,,10.0,EO REACHBACK,BCEA EO and EI Reachback,2002-02-01,Man/Boy,Elementary,2000,22,20 - 29
8430653694.0,Client Needs Assessment,Client Needs Assessment,Closed,865798068.0,Employment Services,Closed,2021-09-20,2021-10-03,13.0,9,2021,10.0,2021.0,1813750807.0,1-56209786029,2362.5,,,2.0,BCEA NEO PWD,BCEA NEO PWD,1988-09-06,Non-Binary,Elementary,1980,35,30 - 39
7943633694.0,Skills Enhancement - ESS Workshops,Prepare for Employment Workshop,Closed,865794132.0,Employment Services,Closed,2022-03-07,2022-03-11,4.0,3,2022,3.0,2022.0,1813675268.0,1-56894555243,14603.93,,,5.0,EI ACTIVE,EI Active,1980-06-16,Woman/Girl,University,1980,43,40 - 49
8409493464.0,Client Needs Assessment,Client Needs Assessment,Closed,865794107.0,Employment Services,Closed,2021-09-21,2021-10-18,27.0,9,2021,10.0,2021.0,1813675240.0,1-56893601351,,,,2.0,BCEA NEO PWD,BCEA NEO PWD,2005-12-30,Man/Boy,Secondary,2000,18,19-
8080710694.0,Skills Enhancement - ESS Workshops,Prepare for Employment Workshop,Closed,865571848.0,Employment Services,Open,2021-11-30,2021-12-07,7.0,11,2021,12.0,2021.0,1828783539.0,1-56035819540,1312.5,,,2.0,BCEA NEO PWD,BCEA NEO PWD,2004-04-29,Woman/Girl,Secondary,2000,19,19-
8051338694.0,Skills Enhancement - ESS Workshops,Prepare for Employment Workshop,Closed,865585550.0,Employment Services,Open,2021-12-13,2022-03-11,88.0,12,2021,3.0,2022.0,1828873209.0,1-56053245905,1400.0,,,10.0,EO REACHBACK,BCEA EO and EI Reachback,1992-04-09,Woman/Girl,Elementary,1990,31,30 - 39
8067546464.0,Skills Enhancement - STOC,FoodSafe,Closed,865545664.0,Employment Services,Closed,2021-12-14,2021-12-15,1.0,12,2021,12.0,2021.0,1827689610.0,1-55189141449,454.34,0.0,100.63,4.0,BCEA NEO OTHER,BCEA NEO Other,2001-10-01,Woman/Girl,University,2000,22,20 - 29
8086112694.0,Self-Serve Services,Self-Serve Services,Closed,865546998.0,Self-Serve,Closed,2021-11-29,2023-03-29,485.0,11,2021,3.0,2023.0,1827689703.0,1-55120882506,,,,5.0,EI ACTIVE,EI Active,1990-08-18,Woman/Girl,Elementary,1990,33,30 - 39
7938479264.0,Client Needs Assessment,Client Needs Assessment,Closed,865062786.0,Employment Services,Closed,2022-02-10,2022-02-10,0.0,2,2022,2.0,2022.0,1128540914.0,1-721164-6792,66.13,,,5.0,EI ACTIVE,EI Active,2006-01-17,Woman/Girl,Secondary,2000,18,19-
7931360264.0,Skills Enhancement - ESS Workshops,Essential Work Skills Workshop,Closed,865076581.0,Employment Services,Closed,2022-02-09,2022-02-09,0.0,2,2022,2.0,2022.0,1889516763.0,1-55055406923,,,,18.0,GENERAL,General w/o a Disability,1970-03-03,Man/Boy,Apprenticeship,1970,53,50 - 59
7931093464.0,Client Needs Assessment,Client Needs Assessment,Closed,865076428.0,Employment Services,Open,2022-02-09,2022-02-18,9.0,2,2022,2.0,2022.0,1889516582.0,1-55048630834,1267.96,,,13.0,NEO PPMB ACTIVE,BCEA NEO PPMB and EI Active,1995-07-04,Man/Boy,Elementary,1990,28,20 - 29
7940422464.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Closed,865364980.0,Employment Services,Closed,2022-02-08,2022-09-13,217.0,2,2022,9.0,2022.0,1823500967.0,1-55507787255,,,,18.0,GENERAL,General w/o a Disability,1973-04-08,Woman/Girl,College,1970,50,50 - 59
7982754464.0,Skills Enhancement - STOC,Emergency First Aid,Closed,865324837.0,Employment Services,Closed,2022-01-21,2022-01-21,0.0,1,2022,1.0,2022.0,1823222484.0,1-55580922640,566.87,0.0,114.84,1.0,BCEA EO,BCEA EO,1993-01-23,Woman/Girl,Secondary,1990,31,30 - 39
7284548994.0,Job Sustainment,Job Sustainment,In Progress,865386444.0,Employment Services,Open,2022-05-02,2024-02-12,651.0,5,2022,2.0,2024.0,1128585719.0,1-721168-177118,1541.14,437.5,497.26,9.0,EO ACTIVE,BCEA EO and EI Active,1991-05-20,Man/Boy,Apprenticeship,1990,32,30 - 39
8087349464.0,Job Sustainment,Job Sustainment,Closed,865701881.0,Employment Services,Closed,2021-11-04,2022-11-03,364.0,11,2021,11.0,2022.0,1829776951.0,1-56665594761,2625.0,2625.0,0.0,8.0,EI REACHBACK,EI Reachback,2003-11-17,Man/Boy,College,2000,20,20 - 29
8374571694.0,Client Needs Assessment,Client Needs Assessment,Closed,865618134.0,Employment Services,Closed,2021-10-18,2021-11-08,21.0,10,2021,11.0,2021.0,1829320103.0,1-56601454950,1670.83,,,2.0,BCEA NEO PWD,BCEA NEO PWD,1996-03-31,Woman/Girl,Unknown,1990,27,20 - 29
8051477464.0,Job Search,Job Search,Closed,865476910.0,Employment Services,Open,2021-12-14,2022-06-01,169.0,12,2021,6.0,2022.0,1826778901.0,1-55237942122,6199.97,,,8.0,EI REACHBACK,EI Reachback,2005-04-11,Woman/Girl,University,2000,18,19-
7950810264.0,Skills Enhancement - STOC,FoodSafe,Closed,865470998.0,Employment Services,Open,2022-02-07,2022-02-25,18.0,2,2022,2.0,2022.0,1826397090.0,1-55879116503,1569.27,0.0,100.63,18.0,GENERAL,General w/o a Disability,2003-03-22,Woman/Girl,Unknown,2000,20,20 - 29
7958757694.0,Job Search,Job Search,Closed,865345113.0,Employment Services,Open,2022-01-21,2022-02-17,27.0,1,2022,2.0,2022.0,1824923082.0,1-55732179558,1400.0,,,1.0,BCEA EO,BCEA EO,2002-05-14,Woman/Girl,Unknown,2000,21,20 - 29
7973325694.0,Job Search,Job Search,Closed,865335901.0,Employment Services,Closed,2022-01-25,2022-05-11,106.0,1,2022,5.0,2022.0,1823059889.0,1-55420066810,17.5,0.0,17.5,11.0,NEO PWD ACTIVE,BCEA NEO PWD and EI Active,1974-08-15,Man/Boy,Unknown,1970,49,40 - 49
7979634464.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Closed,865346330.0,Employment Services,Open,2022-01-21,2022-05-16,115.0,1,2022,5.0,2022.0,1820970537.0,1-55473955411,6849.19,,,8.0,EI REACHBACK,EI Reachback,2001-05-22,Woman/Girl,University,2000,22,20 - 29
7820476464.0,Skills Enhancement - ESS Workshops,Prepare for Employment Workshop,Cancelled,865346354.0,Employment Services,Open,2022-06-10,2022-06-10,0.0,6,2022,6.0,2022.0,1823651149.0,1-55551919884,,,,6.0,EI ACTIVE,EI Active,1994-08-02,Man/Boy,University,1990,29,20 - 29
8039488464.0,Job Search,Job Search,Closed,865446628.0,Employment Services,Closed,2021-11-09,2021-11-11,2.0,11,2021,11.0,2021.0,1159773669.0,1-64658041124,2712.5,0.0,43.75,5.0,EI ACTIVE,EI Active,1976-02-20,Woman/Girl,University,1970,47,40 - 49
7970727464.0,Work Experience,Wage Subsidy Work Experience,Cancelled,865465669.0,Employment Services,Open,2022-01-31,2022-03-03,31.0,1,2022,3.0,2022.0,1826034534.0,1-55832736947,2100.0,,,11.0,NEO PWD ACTIVE,BCEA NEO PWD and EI Active,1992-06-07,Man/Boy,Unknown,1990,31,30 - 39
7986519994.0,External Referrals,Referral to Other Employment Programs / Agencies,Closed,865438395.0,Employment Services,Closed,2022-01-24,2022-05-24,120.0,1,2022,5.0,2022.0,1824923067.0,1-55738295908,,,,9.0,EO ACTIVE,BCEA EO and EI Active,1991-04-02,Woman/Girl,Unknown,1990,32,30 - 39
7970232694.0,Job Search,Job Search,Closed,866623000.0,Employment Services,Open,2022-01-25,2022-02-28,34.0,1,2022,2.0,2022.0,1891712632.0,1-58955444241,8958.25,,,14.0,NEO PPMB REACHBACK,BCEA NEO PPMB and EI Reachback,2004-09-04,Man/Boy,College,2000,19,19-
8809605264.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Closed,866685077.0,Employment Services,Closed,2021-02-12,2022-06-30,503.0,2,2021,6.0,2022.0,1891626265.0,1-58940625158,,,,7.0,EI REACHBACK,EI Reachback,2003-02-05,Woman/Girl,College,2000,21,20 - 29
8873051264.0,Client Needs Assessment,Client Needs Assessment,Closed,866622048.0,Employment Services,Closed,2021-02-09,2021-02-16,7.0,2,2021,2.0,2021.0,1891872321.0,1-58962092333,,,,8.0,EI REACHBACK,EI Reachback,1988-01-26,Man/Boy,Elementary,1980,36,30 - 39
8870425464.0,Self-Serve Services,Self-Serve Services,Cancelled,866628221.0,Self-Serve,Open,2021-02-08,2021-03-19,39.0,2,2021,3.0,2021.0,1891872491.0,1-58973506947,2320.45,,,16.0,NEO OTHER REACHBACK,BCEA NEO Other and EI Reachback,1991-03-21,Man/Boy,Secondary,1990,32,30 - 39
7906451994.0,Work Experience,Customized Employment  - Employment Focused,In Progress,866620996.0,Employment Services,Open,2022-02-16,2023-12-31,683.0,2,2022,12.0,2023.0,1891712599.0,1-58954119817,2459.63,,,10.0,EO REACHBACK,BCEA EO and EI Reachback,1993-03-20,Woman/Girl,Apprenticeship,1990,30,30 - 39
7965757464.0,Skills Enhancement - STOC,Emergency First Aid,Closed,865098115.0,Employment Services,Closed,2022-02-01,2022-02-01,0.0,2,2022,2.0,2022.0,1820619025.0,1-55372384038,3106.85,0.0,134.36,16.0,NEO OTHER REACHBACK,BCEA NEO Other and EI Reachback,1958-10-20,Man/Boy,Unknown,1950,65,60+
7966077994.0,Client Needs Assessment,Client Needs Assessment,Closed,865091057.0,Employment Services,Open,2022-01-28,2022-02-01,4.0,1,2022,2.0,2022.0,1820619071.0,1-55378230496,4754.23,,,7.0,EI REACHBACK,EI Reachback,1997-08-08,Man/Boy,Elementary,1990,26,20 - 29
7951037264.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Closed,865090985.0,Employment Services,Closed,2022-02-01,2022-02-28,27.0,2,2022,2.0,2022.0,1820396378.0,1-55359845080,26.25,,,13.0,NEO PPMB ACTIVE,BCEA NEO PPMB and EI Active,2005-12-12,Woman/Girl,Apprenticeship,2000,18,19-
7940138464.0,Self-Serve Services,Self-Serve Job Sustainment,Closed,866350190.0,Self-Serve,Closed,2021-10-25,2022-10-22,362.0,10,2021,10.0,2022.0,1893695420.0,1-58081100147,12281.51,393.75,0.0,11.0,NEO PWD ACTIVE,BCEA NEO PWD and EI Active,1987-01-27,Man/Boy,Secondary,1980,37,30 - 39
8689576694.0,Self-Serve Services,Self-Serve Services,Cancelled,866338239.0,Self-Serve,Closed,2021-05-11,2021-05-17,6.0,5,2021,5.0,2021.0,1893471833.0,1-58047061555,10298.75,,,18.0,GENERAL,General w/o a Disability,1973-05-22,Man/Boy,Apprenticeship,1970,50,50 - 59
8574782994.0,Job Search,Job Search,Closed,866350198.0,Employment Services,Closed,2021-07-09,2022-01-06,181.0,7,2021,1.0,2022.0,1893695416.0,1-58089611084,229.69,,,4.0,BCEA NEO OTHER,BCEA NEO Other,2001-06-12,Woman/Girl,Secondary,2000,22,20 - 29
7952415464.0,Self-Serve Services,Employer Identified Wage Subsidy,Closed,865305289.0,Self-Serve,Open,2022-02-07,2022-07-24,167.0,2,2022,7.0,2022.0,1820849034.0,1-55381873356,6459.91,0.0,6022.41,1.0,BCEA EO,BCEA EO,1986-08-03,Man/Boy,Unknown,1980,37,30 - 39
7172893694.0,Skills Enhancement - ESS Workshops,Prepare for Employment Workshop,Closed,865335224.0,Employment Services,Open,2022-02-07,2022-07-28,171.0,2,2022,7.0,2022.0,1170446947.0,1-64133584615,1553.13,,,6.0,EI ACTIVE,EI Active,1970-07-13,Man/Boy,Elementary,1970,53,50 - 59
7961877464.0,Job Search,Job Search,Closed,865301277.0,Employment Services,Closed,2022-01-26,2022-03-09,42.0,1,2022,3.0,2022.0,1820202877.0,1-55318744866,2578.21,0.0,17.5,16.0,NEO OTHER REACHBACK,BCEA NEO Other and EI Reachback,1981-06-21,Woman/Girl,Secondary,1980,42,40 - 49
7153824264.0,Client Needs Assessment,Client Needs Assessment,Closed,864129113.0,Employment Services,Closed,2022-03-23,2022-03-25,2.0,3,2022,3.0,2022.0,1887109239.0,1-54760082888,,,,16.0,NEO OTHER REACHBACK,BCEA NEO Other and EI Reachback,2004-07-06,Woman/Girl,Elementary,2000,19,19-
7156534264.0,Self-Serve Services,Self-Serve Services,Cancelled,864116682.0,Self-Serve,Open,2022-03-22,2022-03-22,0.0,3,2022,3.0,2022.0,1887110535.0,1-54783220404,,,,9.0,EO ACTIVE,BCEA EO and EI Active,2005-06-30,Woman/Girl,College,2000,18,19-
7139774994.0,Client Needs Assessment,Client Needs Assessment,Closed,864281151.0,Employment Services,Closed,2022-03-31,2022-09-01,154.0,3,2022,9.0,2022.0,1886320234.0,1-54644409989,,,,13.0,NEO PPMB ACTIVE,BCEA NEO PPMB and EI Active,2004-05-27,Unspecified,Unknown,2000,19,19-
7166178264.0,Job Search,Job Search,Closed,865039334.0,Employment Services,Open,2022-03-16,2022-07-10,116.0,3,2022,7.0,2022.0,1881296001.0,1-54977619701,1400.0,,,10.0,EO REACHBACK,BCEA EO and EI Reachback,1997-11-24,Man/Boy,University,1990,26,20 - 29
7274508264.0,Specialized Assessments,Psychological Vocational Assessment,Closed,864230544.0,Employment Services,Open,2022-05-03,2022-06-06,34.0,5,2022,6.0,2022.0,1884607800.0,1-54461415221,3587.5,0.0,2187.5,2.0,BCEA NEO PWD,BCEA NEO PWD,1995-05-17,Man/Boy,College,1990,28,20 - 29
